Bing Spatial Data Services, 2.0
Id, GeocodeRequest/Culture, GeocodeRequest/Query, GeocodeRequest/Address/AddressLine, GeocodeRequest/Address/AdminDistrict, GeocodeRequest/Address/CountryRegion, GeocodeRequest/Address/AdminDistrict2, GeocodeRequest/Address/FormattedAddress, GeocodeRequest/Address/Locality, GeocodeRequest/Address/PostalCode, GeocodeRequest/Address/PostalTown, GeocodeRequest/ConfidenceFilter/MinimumConfidence,ReverseGeocodeRequest/IncludeEntityTypes, ReverseGeocodeRequest/Location/Latitude, ReverseGeocodeRequest/Location/Longitude, GeocodeResponse/Address/AddressLine, GeocodeResponse/Address/AdminDistrict, GeocodeResponse/Address/CountryRegion, GeocodeResponse/Address/AdminDistrict2, GeocodeResponse/Address/FormattedAddress, GeocodeResponse/Address/Locality, GeocodeResponse/Address/PostalCode, GeocodeResponse/Address/PostalTown, GeocodeResponse/Address/Neighborhood, GeocodeResponse/Address/Landmark, GeocodeResponse/Confidence, GeocodeResponse/Name, GeocodeResponse/EntityType, GeocodeResponse/MatchCodes, GeocodeResponse/Point/Latitude, GeocodeResponse/Point/Longitude, GeocodeResponse/BoundingBox/SouthLatitude, GeocodeResponse/BoundingBox/WestLongitude,GeocodeResponse/BoundingBox/NorthLatitude,GeocodeResponse/BoundingBox/EastLongitude, GeocodeResponse/QueryParseValues, GeocodeResponse/GeocodePoints, StatusCode, FaultReason, TraceId
7409,en-US,"630 First Avenue ,  Manhattan, NY"
7410,en-US,"24 5th Avenue ,  Manhattan, NY"
7411,en-US,"340 West 57th Street ,  Manhattan, NY"
7412,en-US,"2121 Shore Parkway ,  Brooklyn, NY"
7413,en-US,"75 Oceana Drive East ,  Brooklyn, NY"
7414,en-US,"445 West 240th Street ,  Bronx, NY"
7415,en-US,"3435 Guider Avenue ,  Brooklyn, NY"
7416,en-US,"401 East 60th Street ,  Manhattan, NY"
7417,en-US,"214 Avenue a ,  Manhattan, NY"
7418,en-US,"264 Water Street ,  Manhattan, NY"
7419,en-US,"250 Mercer Street ,  Manhattan, NY"
7420,en-US,"555 West 23rd Street ,  Manhattan, NY"
7421,en-US,"325 West 21st Street ,  Manhattan, NY"
7422,en-US,"19-21 Warren Street ,  Manhattan, NY"
7423,en-US,"191 Willoughby Street ,  Brooklyn, NY"
7424,en-US,"3215 Arlington Avenue ,  Bronx, NY"
7425,en-US,"57 Park Terrace West ,  Manhattan, NY"
7426,en-US,"68-39 Cloverdale Lane ,  Queens, NY"
7427,en-US,"321 Cathedral Parkway ,  Manhattan, NY"
7428,en-US,"175 Adams Street,  Brooklyn, NY"
7429,en-US,"7913 Bay Parkway ,  Brooklyn, NY"
7430,en-US,"155 15th Street ,  Brooklyn, NY"
7431,en-US,"1718 Purdy Street ,  Bronx, NY"
7432,en-US,"40 East 78th Street ,  Manhattan, NY"
7433,en-US,"404 Park Avenue South ,  Manhattan, NY"
7434,en-US,"338 Prospect Place ,  Brooklyn, NY"
7435,en-US,"5-03 50th Avenue, ,  Queens, NY"
7436,en-US,"25-40 Shore Boulevard ,  Queens, NY"
7437,en-US,"779 Riverside Drive ,  Manhattan, NY"
7438,en-US,"205 East 59th Street ,  Manhattan, NY"
7439,en-US,"333 West 56th Street ,  Manhattan, NY"
7440,en-US,"808 Broadway ,  Manhattan, NY"
7441,en-US,"160 East 22nd Street ,  Manhattan, NY"
7442,en-US,"85 Livingston Street ,  Brooklyn, NY"
7443,en-US,"2-40 51st Avenue ,  Queens, NY"
7444,en-US,"115 East 9th Street ,  Manhattan, NY"
7445,en-US,"30 Little West Street ,  Manhattan, NY"
7446,en-US,"300 East 77th Street ,  Manhattan, NY"
7447,en-US,"200 East 66th Street ,  Manhattan, NY"
7448,en-US,"501 West 123rd Street ,  Manhattan, NY"
7449,en-US,"188 East 70th Street ,  Manhattan, NY"
7450,en-US,"404 East 66th Street ,  Manhattan, NY"
7451,en-US,"255 East 49th Street ,  Manhattan, NY"
7452,en-US,"345 West 58th Street ,  Manhattan, NY"
7453,en-US,"4189 Amboy Road ,  Staten Island, NY"
7454,en-US,"33 East End Avenue ,  Manhattan, NY"
7455,en-US,"937 Union Street ,  Brooklyn, NY"
7456,en-US,"1601 Third Avenue ,  Manhattan, NY"
7457,en-US,"99 Metropolitan Oval ,  Bronx, NY"
7458,en-US,"2166 Broadway ,  Manhattan, NY"
7459,en-US,"570 Grand Street ,  Manhattan, NY"
7460,en-US,"70 Remsen Street ,  Brooklyn, NY"
7461,en-US,"150 East 85th Street ,  Manhattan, NY"
7462,en-US,"971 Jerome Street ,  Brooklyn, NY"
7463,en-US,"84-10 101st Street ,  Queens, NY"
7464,en-US,"50 Park Avenue ,  Manhattan, NY"
7465,en-US,"60 Oceana Drive West ,  Brooklyn, NY"
7466,en-US,"100 Overlook Terrace ,  Manhattan, NY"
7467,en-US,"100 Riverside Boulevard ,  Manhattan, NY"
7468,en-US,"230 North 8th Street ,  Brooklyn, NY"
7469,en-US,"240-17 69th Avenue ,  Queens, NY"
7470,en-US,"10-40 46th   Road ,  Queens, NY"
7471,en-US,"10-40 46th   Road ,  Queens, NY"
7472,en-US,"305 East 40th Street ,  Manhattan, NY"
7473,en-US,"62 Erasmus Street ,  Brooklyn, NY"
7474,en-US,"208-10 Estates Drive ,  Queens, NY"
7475,en-US,"160 West End Avenue ,  Manhattan, NY"
7476,en-US,"447 West 18th Street ,  Manhattan, NY"
7477,en-US,"77 Park Terrace East ,  Manhattan, NY"
7478,en-US,"41-40 Union Street ,  Queens, NY"
7479,en-US,"170 West End Avenue ,  Manhattan, NY"
7480,en-US,"401 East 60th Street ,  Manhattan, NY"
7481,en-US,"135-01 Jewel Avenue ,  Queens, NY"
7482,en-US,"321 Cathedral Parkway ,  Manhattan, NY"
7483,en-US,"345 West 145th Street ,  Manhattan, NY"
7484,en-US,"345 West 58th Street ,  Manhattan, NY"
7485,en-US,"321 Cathedral Parkway ,  Manhattan, NY"
7486,en-US,"40 West 116th Street ,  Manhattan, NY"
7487,en-US,"140 West End Avenue ,  Manhattan, NY"
7488,en-US,"45 Oceana Drive East ,  Brooklyn, NY"
7489,en-US,"1 Tiffany Place , Columbia St Waterfront District, NY"
7490,en-US,"660 Bergen Street ,  Brooklyn, NY"
7491,en-US,"660 Bergen Street ,  Brooklyn, NY"
7492,en-US,"202 Bowery ,  Manhattan, NY"
7493,en-US,"150-29 72nd Road ,  Queens, NY"
7494,en-US,"20 West 53rd Street ,  Manhattan, NY"
7495,en-US,"21 South End Avenue ,  Manhattan, NY"
7496,en-US,"415 East 37th Street ,  Manhattan, NY"
7497,en-US,"85 Livingston Street ,  Brooklyn, NY"
7498,en-US,"79 West 12 ,  Manhattan, NY"
7499,en-US,"3041 Brighton 2nd Street ,  Brooklyn, NY"
7500,en-US,"320 Central Park West ,  Manhattan, NY"
7501,en-US,"21 East 61st Street ,  Manhattan, NY"
7502,en-US,"155 West 68th Street ,  Manhattan, NY"
7503,en-US,"1 Morton Square ,  Manhattan, NY"
7504,en-US,"220 Riverside Boulevard ,  Manhattan, NY"
7505,en-US,"88-25 155th Avenue ,  Queens, NY"
7506,en-US,"603 West 148th Street ,  Manhattan, NY"
7507,en-US,"250 East 54th Street ,  Manhattan, NY"
7508,en-US,"200 East 24th Street ,  Manhattan, NY"
7509,en-US,"65-36 Wetherole Street ,  Queens, NY"
7510,en-US,"408 East 79th Street ,  Manhattan, NY"
7511,en-US,"300 East 77th Street ,  Manhattan, NY"
7512,en-US,"10-63 Jackson Avenue ,  Queens, NY"
7513,en-US,"15 Charles Street ,  Manhattan, NY"
7514,en-US,"25 Central Park West ,  Manhattan, NY"
7515,en-US,"160 East 22nd Street ,  Manhattan, NY"
7516,en-US,"581 Academy Street ,  Manhattan, NY"
7517,en-US,"60 Broadway ,  Brooklyn, NY"
7518,en-US,"726 Sackett Street ,  Brooklyn, NY"
7519,en-US,"170 Claremont Avenue ,  Manhattan, NY"
7520,en-US,"779 Riverside Drive ,  Manhattan, NY"
7521,en-US,"181 East 65th Street ,  Manhattan, NY"
7522,en-US,"340 West 57th Street ,  Manhattan, NY"
7523,en-US,"101 Leonard ,  Manhattan, NY"
7524,en-US,"392 Central Park West ,  Manhattan, NY"
7525,en-US,"372 Central Park West ,  Manhattan, NY"
7526,en-US,"230 East 18th Street ,  Manhattan, NY"
7527,en-US,"14 East 90th Street ,  Manhattan, NY"
7528,en-US,"130 Water Street ,  Manhattan, NY"
7529,en-US,"635 West 42nd Street ,  Manhattan, NY"
7530,en-US,"190 Cozine Avenue ,  Brooklyn, NY"
7531,en-US,"12399 Flatlands Avenue ,  Brooklyn, NY"
7532,en-US,"779 Riverside Drive ,  Manhattan, NY"
7533,en-US,"320 West 83rd Street ,  Manhattan, NY"
7534,en-US,"321 Cathedral Parkway ,  Manhattan, NY"
7535,en-US,"231 East 55th Street ,  Manhattan, NY"
7536,en-US,"680 Riverside Drive ,  Manhattan, NY"
7537,en-US,"300 East 62nd Street ,  Manhattan, NY"
7538,en-US,"414 East 52nd Street ,  Manhattan, NY"
7539,en-US,"1 Rockwell Place ,  Brooklyn, NY"
7540,en-US,"445 Lafayette Street ,  Manhattan, NY"
7541,en-US,"235 East 22nd Street ,  Manhattan, NY"
7542,en-US,"182 Huron Street ,  Brooklyn, NY"
7543,en-US,"33 Fifth Avenue ,  Manhattan, NY"
7544,en-US,"150 Oceana Drive West ,  Brooklyn, NY"
7545,en-US,"150 Oceana Drive West ,  Brooklyn, NY"
7546,en-US,"118 Union Street , Columbia St Waterfront District, NY"
7547,en-US,"21 East 61st Street ,  Manhattan, NY"
7548,en-US,"358 Grove Street ,  Brooklyn, NY"
7549,en-US,"40 Broad Street ,  Manhattan, NY"
7550,en-US,"618 Dean Street ,  Brooklyn, NY"
7551,en-US,"6 Wirt Avenue,  Staten Island, NY"
7552,en-US,"15 William Street ,  Manhattan, NY"
7553,en-US,"540 West 28th Street ,  Manhattan, NY"
7554,en-US,"101 Leonard ,  Manhattan, NY"
7555,en-US,"35-20 Leverich Street ,  Queens, NY"
7556,en-US,"72-10 112th Street ,  Queens, NY"
7557,en-US,"351 East 57th Street ,  Manhattan, NY"
7558,en-US,"22 North 6th Street ,  Brooklyn, NY"
7559,en-US,"1100 Park Avenue ,  Manhattan, NY"
7560,en-US,"555 West 23rd Street ,  Manhattan, NY"
7561,en-US,"2 Bay Club Drive ,  Queens, NY"
7562,en-US,"531 Main Street ,  Manhattan, NY"
7563,en-US,"173 Smith Street ,  Brooklyn, NY"
7564,en-US,"2928 West 5th Street ,  Brooklyn, NY"
7565,en-US,"505 East 79th Street ,  Manhattan, NY"
7566,en-US,"21-23 South William Street ,  Manhattan, NY"
7567,en-US,"4 Lexington Avenue ,  Manhattan, NY"
7568,en-US,"200 East 84th Street ,  Manhattan, NY"
7569,en-US,"555 Washington Avenue ,  Brooklyn, NY"
7570,en-US,"249 East 118th Street ,  Manhattan, NY"
7571,en-US,"200 East 24th Street ,  Manhattan, NY"
7572,en-US,"263 Bennett Avenue ,  Manhattan, NY"
7573,en-US,"308 East 79th Street ,  Manhattan, NY"
7574,en-US,"2465 Palisade Avenue ,  Bronx, NY"
7575,en-US,"330 East 79th Street ,  Manhattan, NY"
7576,en-US,"147-37 Roosevelt Avenue ,  Queens, NY"
7577,en-US,"71-18 164th Street ,  Queens, NY"
7578,en-US,"45 Sutton Place South ,  Manhattan, NY"
7579,en-US,"230 Riverside Drive ,  Manhattan, NY"
7580,en-US,"231 68th Street ,  Brooklyn, NY"
7581,en-US,"402 West 153rd Street ,  Manhattan, NY"
7582,en-US,"440 Neptune Avenue ,  Brooklyn, NY"
7583,en-US,"20 Bayard Street ,  Brooklyn, NY"
7584,en-US,"94 Maspeth Avenue ,  Brooklyn, NY"
7585,en-US,"540 West 28th Street ,  Manhattan, NY"
7586,en-US,"655 Franklin Avenue ,  Brooklyn, NY"
7587,en-US,"59 John Street ,  Manhattan, NY"
7588,en-US,"255 Eastern Parkway ,  Brooklyn, NY"
7589,en-US,"220 East 65th Street ,  Manhattan, NY"
7590,en-US,"72-35 112nd Street ,  Queens, NY"
7591,en-US,"372 Central Park West ,  Manhattan, NY"
7592,en-US,"305 East 24th Street ,  Manhattan, NY"
7593,en-US,"165 Park Row ,  Manhattan, NY"
7594,en-US,"363 East 76th Street ,  Manhattan, NY"
7595,en-US,"165 Park Row ,  Manhattan, NY"
7596,en-US,"142 Henry Street ,  Manhattan, NY"
7597,en-US,"310 West 85th Street ,  Manhattan, NY"
7598,en-US,"582 Bedford Avenue ,  Brooklyn, NY"
7599,en-US,"101 Leonard ,  Manhattan, NY"
7600,en-US,"108-35 160th Street ,  Queens, NY"
7601,en-US,"116 Pinehurst Avenue ,  Manhattan, NY"
7602,en-US,"500 West 43rd Street ,  Manhattan, NY"
7603,en-US,"56 Cooper Square ,  Manhattan, NY"
7604,en-US,"77-07 Ditmars Boulevard ,  Queens, NY"
7605,en-US,"100 Ocean Parkway ,  Brooklyn, NY"
7606,en-US,"400 East 54th Street ,  Manhattan, NY"
7607,en-US,"170 Putnam Avenue ,  Brooklyn, NY"
7608,en-US,"555 Kappock Street ,  Bronx, NY"
7609,en-US,"33 Riverside Drive ,  Manhattan, NY"
7610,en-US,"1523 Unionport Road ,  Bronx, NY"
7611,en-US,"3875 Waldo Avenue ,  Bronx, NY"
7612,en-US,"26 Broadway ,  Brooklyn, NY"
7613,en-US,"497 Pacific Street ,  Brooklyn, NY"
7614,en-US,"160 East 22nd Street ,  Manhattan, NY"
7615,en-US,"18 Pine Street ,  Manhattan, NY"
7616,en-US,"132-35 Sanford Avenue ,  Queens, NY"
7617,en-US,"13-15 Jackson Avenue ,  Queens, NY"
7618,en-US,"215 East 80th Street ,  Manhattan, NY"
7619,en-US,"71-45 160th Street Multi,  Queens, NY"
7620,en-US,"433 East 51st Street ,  Manhattan, NY"
7621,en-US,"72-81 113th Street ,  Queens, NY"
7622,en-US,"299 Bedford Avenue ,  Brooklyn, NY"
7623,en-US,"170 Broadway ,  Brooklyn, NY"
7624,en-US,"180 Woodpoint Road ,  Brooklyn, NY"
7625,en-US,"529 West 42nd Street ,  Manhattan, NY"
7626,en-US,"260 West Broadway ,  Manhattan, NY"
7627,en-US,"30 Main Street ,  Brooklyn, NY"
7628,en-US,"5 Windham Loop ,  Staten Island, NY"
7629,en-US,"3425 Guider Avenue ,  Brooklyn, NY"
7630,en-US,"2250 Broadway ,  Manhattan, NY"
7631,en-US,"241-81 Oak Park Drive ,  Queens, NY"
7632,en-US,"194 Bay 29th Street ,  Brooklyn, NY"
7633,en-US,"159 Carlton Avenue ,  Brooklyn, NY"
7634,en-US,"110-11 Queens Boulevard ,  Queens, NY"
7635,en-US,"404 Park Avenue South ,  Manhattan, NY"
7636,en-US,"33 West 56th Street ,  Manhattan, NY"
7637,en-US,"101 Leonard ,  Manhattan, NY"
7638,en-US,"450 East 117th Street ,  Manhattan, NY"
7639,en-US,"1527 Metropolitan Avenue ,  Bronx, NY"
7640,en-US,"400 East 54th Street ,  Manhattan, NY"
7641,en-US,"400 West 58th Street ,  Manhattan, NY"
7642,en-US,"404 Park Avenue South ,  Manhattan, NY"
7643,en-US,"644 Broadway ,  Manhattan, NY"
7644,en-US,"330 East 49th Street ,  Manhattan, NY"
7645,en-US,"399 East 72nd Street ,  Manhattan, NY"
7646,en-US,"19-19 24th Avenue ,  Queens, NY"
7647,en-US,"101 Leonard ,  Manhattan, NY"
7648,en-US,"3435 Guider Avenue ,  Brooklyn, NY"
7649,en-US,"160 East 22nd Street ,  Manhattan, NY"
7650,en-US,"21 East 61st Street ,  Manhattan, NY"
7651,en-US,"188 Meserole Avenue ,  Brooklyn, NY"
7652,en-US,"302 96th Street ,  Brooklyn, NY"
7653,en-US,"142 Columbia Heights ,  Brooklyn, NY"
7654,en-US,"101 Leonard ,  Manhattan, NY"
7655,en-US,"120 Riverside Boulevard ,  Manhattan, NY"
7656,en-US,"147-20 35th Avenue ,  Queens, NY"
7657,en-US,"264 Cumberland Street ,  Brooklyn, NY"
7658,en-US,"136-73 68th Drive ,  Queens, NY"
7659,en-US,"230 Ashland Place ,  Brooklyn, NY"
7660,en-US,"610 Park Avenue ,  Manhattan, NY"
7661,en-US,"865 First Avenue ,  Manhattan, NY"
7662,en-US,"440 East 117th Street ,  Manhattan, NY"
7663,en-US,"20 West 53rd Street ,  Manhattan, NY"
7664,en-US,"132-27A 41st Avenue ,  Queens, NY"
7665,en-US,"25-40 Shore Boulevard ,  Queens, NY"
7666,en-US,"104 West 70th Street ,  Manhattan, NY"
7667,en-US,"200 East 66th Street ,  Manhattan, NY"
7668,en-US,"2521 Palisade Avenue ,  Bronx, NY"
7669,en-US,"1700 Metropolitan Avenue ,  Bronx, NY"
7670,en-US,"210 Lafayette Street ,  Manhattan, NY"
7671,en-US,"175 East Broadway ,  Manhattan, NY"
7672,en-US,"72-34 Austin Street ,  Queens, NY"
7673,en-US,"508 West 24th Street ,  Manhattan, NY"
7674,en-US,"123-40 83rd Avenue ,  Queens, NY"
7675,en-US,"154 Attorney Street ,  Manhattan, NY"
7676,en-US,"11 West 69th Street ,  Manhattan, NY"
7677,en-US,"238A Franklin Avenue ,  Brooklyn, NY"
7678,en-US,"404 Park Avenue South ,  Manhattan, NY"
7679,en-US,"3135 Johnson Avenue,  Bronx, NY"
7680,en-US,"404 Park Avenue South ,  Manhattan, NY"
7681,en-US,"39 Fifth Avenue ,  Manhattan, NY"
7682,en-US,"343 East 74th Street ,  Manhattan, NY"
7683,en-US,"300 East 71st Street ,  Manhattan, NY"
7684,en-US,"3435 Guider Avenue ,  Brooklyn, NY"
7685,en-US,"404 Park Avenue South ,  Manhattan, NY"
7686,en-US,"225 West 83rd Street ,  Manhattan, NY"
7687,en-US,"266 West 115th Street ,  Manhattan, NY"
7688,en-US,"225 Eastern Parkway ,  Brooklyn, NY"
7689,en-US,"230 Riverside Drive ,  Manhattan, NY"
7690,en-US,"1562 Unionport Road ,  Bronx, NY"
7691,en-US,"1510 Archer Road ,  Bronx, NY"
7692,en-US,"200 Cozine Avenue ,  Brooklyn, NY"
7693,en-US,"250 East 49th Street ,  Manhattan, NY"
7694,en-US,"411 East 53rd Street ,  Manhattan, NY"
7695,en-US,"185 Park Row ,  Manhattan, NY"
7696,en-US,"715 Park Avenue ,  Manhattan, NY"
7697,en-US,"1961 Broadway ,  Manhattan, NY"
7698,en-US,"400 East 51st Street ,  Manhattan, NY"
7699,en-US,"106 Duane Street ,  Manhattan, NY"
7700,en-US,"33 Greenwich Avenue ,  Manhattan, NY"
7701,en-US,"210 East 36th Street ,  Manhattan, NY"
7702,en-US,"214 Calyer Street ,  Brooklyn, NY"
7703,en-US,"1545 Unionport Road ,  Bronx, NY"
7704,en-US,"800 Tenth Avenue ,  Manhattan, NY"
7705,en-US,"130 West 12th Street ,  Manhattan, NY"
7706,en-US,"117 East 57th Street ,  Manhattan, NY"
7707,en-US,"330 East 38th Street ,  Manhattan, NY"
7708,en-US,"67-25 Clyde Street ,  Queens, NY"
7709,en-US,"845 United Nations Plaza ,  Manhattan, NY"
7710,en-US,"2000 Broadway ,  Manhattan, NY"
7711,en-US,"360 Cabrini Boulevard ,  Manhattan, NY"
7712,en-US,"300 West 135th Street ,  Manhattan, NY"
7713,en-US,"440 Kent Avenue ,  Brooklyn, NY"
7714,en-US,"445 East 86th Street ,  Manhattan, NY"
7715,en-US,"406 West 45th Street ,  Manhattan, NY"
7716,en-US,"150 East 93rd Street ,  Manhattan, NY"
7717,en-US,"76-18 69th Place ,  Queens, NY"
7718,en-US,"645 Lefferts Avenue ,  Brooklyn, NY"
7719,en-US,"100-25 Queens Boulevard ,  Queens, NY"
7720,en-US,"207 East 57th Street ,  Manhattan, NY"
7721,en-US,"1900 51 ,  Brooklyn, NY"
7722,en-US,"100 Park Terrace West ,  Manhattan, NY"
7723,en-US,"249 East 118th Street ,  Manhattan, NY"
7724,en-US,"55 Seth Court ,  Staten Island, NY"
7725,en-US,"56 Pine Street ,  Manhattan, NY"
7726,en-US,"141 East 88th Street ,  Manhattan, NY"
7727,en-US,"240-40 70th Avenue ,  Queens, NY"
7728,en-US,"20 West Street ,  Manhattan, NY"
7729,en-US,"338 East 67th Street ,  Manhattan, NY"
7730,en-US,"321 Cathedral Parkway ,  Manhattan, NY"
7731,en-US,"1019 Van Siclen Avenue ,  Brooklyn, NY"
7732,en-US,"655 Franklin Avenue ,  Brooklyn, NY"
7733,en-US,"321 Cathedral Parkway ,  Manhattan, NY"
7734,en-US,"9002 63rd Drive ,  Queens, NY"
7735,en-US,"80 Metropolitan Avenue ,  Brooklyn, NY"
7736,en-US,"191 Saint Marks Avenue ,  Brooklyn, NY"
7737,en-US,"2675 Ocean Avenue ,  Brooklyn, NY"
7738,en-US,"20 Pine Street ,  Manhattan, NY"
7739,en-US,"345 E 54th Street ,  Manhattan, NY"
7740,en-US,"508 West 24th Street ,  Manhattan, NY"
7741,en-US,"130 East 63rd Street ,  Manhattan, NY"
7742,en-US,"150 East 61st Street ,  Manhattan, NY"
7743,en-US,"865 First Avenue ,  Manhattan, NY"
7744,en-US,"235 East 40th Street ,  Manhattan, NY"
7745,en-US,"34 Crooke Avenue ,  Brooklyn, NY"
7746,en-US,"2270 Plumb 1st Street ,  Brooklyn, NY"
7747,en-US,"1920 Mc Graw Avenue ,  Bronx, NY"
7748,en-US,"1203 East 92nd Street ,  Brooklyn, NY"
7749,en-US,"12399 Flatlands Avenue ,  Brooklyn, NY"
7750,en-US,"560 Carroll Street ,  Brooklyn, NY"
7751,en-US,"273 Bennett Avenue ,  Manhattan, NY"
7752,en-US,"230 West End Avenue ,  Manhattan, NY"
7753,en-US,"101 Leonard ,  Manhattan, NY"
7754,en-US,"105-34 65th Avenue ,  Queens, NY"
7755,en-US,"75 Essex Drive ,  Staten Island, NY"
7756,en-US,"325 Fifth Avenue ,  Manhattan, NY"
7757,en-US,"50 Donna Court ,  Staten Island, NY"
7758,en-US,"20 West 53rd Street ,  Manhattan, NY"
7759,en-US,"1725 York Avenue ,  Manhattan, NY"
7760,en-US,"300 Rector Place ,  Manhattan, NY"
7761,en-US,"120 Riverside Boulevard ,  Manhattan, NY"
7762,en-US,"140-14 Cherry Avenue ,  Queens, NY"
7763,en-US,"10-63 Jackson Avenue ,  Queens, NY"
7764,en-US,"113-14 72nd Road ,  Queens, NY"
7765,en-US,"155 West 66th Street ,  Manhattan, NY"
7766,en-US,"110 West 90th Street ,  Manhattan, NY"
7767,en-US,"350 Richmond Terrace ,  Staten Island, NY"
7768,en-US,"1818 Newkirk Avenue ,  Brooklyn, NY"
7769,en-US,"1818 Newkirk Avenue ,  Brooklyn, NY"
7770,en-US,"419 West 55th Street ,  Manhattan, NY"
7771,en-US,"444 East 75th Street ,  Manhattan, NY"
7772,en-US,"264 Water Street ,  Manhattan, NY"
7773,en-US,"450 West 17th Street ,  Manhattan, NY"
7774,en-US,"152-18 Union Turnpike ,  Queens, NY"
7775,en-US,"300 East 55th Street ,  Manhattan, NY"
7776,en-US,"117 East 102nd Street ,  Manhattan, NY"
7777,en-US,"101 Leonard ,  Manhattan, NY"
7778,en-US,"1623 Third Avenue ,  Manhattan, NY"
7779,en-US,"310 East 46th Street ,  Manhattan, NY"
7780,en-US,"71-11 Yellowstone Boulevard ,  Queens, NY"
7781,en-US,"3185 Crescent Street ,  Queens, NY"
7782,en-US,"10002 Fourth Avenue ,  Brooklyn, NY"
7783,en-US,"55 Eastern Parkway ,  Brooklyn, NY"
7784,en-US,"345 92nd Street ,  Brooklyn, NY"
7785,en-US,"651 Vanderbilt Street ,  Brooklyn, NY"
7786,en-US,"1590 Unionport Road ,  Bronx, NY"
7787,en-US,"342 West 85th Street ,  Manhattan, NY"
7788,en-US,"350 East 77th Street ,  Manhattan, NY"
7789,en-US,"310 East 70th Street ,  Manhattan, NY"
7790,en-US,"345 East 56th Street ,  Manhattan, NY"
7791,en-US,"303 East 57th Street ,  Manhattan, NY"
7792,en-US,"110 Manhattan Avenue ,  Manhattan, NY"
7793,en-US,"350 West 57th Street ,  Manhattan, NY"
7794,en-US,"415 East 37th Street ,  Manhattan, NY"
7795,en-US,"225 East 86th Street ,  Manhattan, NY"
7796,en-US,"255 Cabrini Boulevard ,  Manhattan, NY"
7797,en-US,"68-82 136th Street ,  Queens, NY"
7798,en-US,"540 West 28th Street ,  Manhattan, NY"
7799,en-US,"130 Water Street ,  Manhattan, NY"
7800,en-US,"14 Boerum Street ,  Brooklyn, NY"
7801,en-US,"151 West 21st Street ,  Manhattan, NY"
7802,en-US,"10-55 47th Avenue ,  Queens, NY"
7803,en-US,"3090 Voorhies Avenue ,  Brooklyn, NY"
7804,en-US,"514 Cathedral Parkway ,  Manhattan, NY"
7805,en-US,"52 Park Avenue ,  Manhattan, NY"
7806,en-US,"65 Country Drive North ,  Staten Island, NY"
7807,en-US,"2547 West 2nd Street ,  Brooklyn, NY"
7808,en-US,"310 West 52nd Street ,  Manhattan, NY"
7809,en-US,"7620 Bay Parkway ,  Brooklyn, NY"
7810,en-US,"211 Elizabeth Street ,  Manhattan, NY"
7811,en-US,"196 East 75th Street ,  Manhattan, NY"
7812,en-US,"4012 7th Avenue ,  Brooklyn, NY"
7813,en-US,"20 Henry Street ,  Brooklyn, NY"
7814,en-US,"385 East 16th Street ,  Brooklyn, NY"
7815,en-US,"456 West 167th Street ,  Manhattan, NY"
7816,en-US,"160 East 22nd Street ,  Manhattan, NY"
7817,en-US,"2021 Broadway ,  Manhattan, NY"
7818,en-US,"121 Kingsland Avenue ,  Brooklyn, NY"
7819,en-US,"101 West 24th Street ,  Manhattan, NY"
7820,en-US,"2 South End Avenue ,  Manhattan, NY"
7821,en-US,"250 East 49th Street ,  Manhattan, NY"
7822,en-US,"41-21 42nd Street ,  Queens, NY"
7823,en-US,"35-50 78th Street ,  Queens, NY"
7824,en-US,"61-20 232nd Street ,  Queens, NY"
7825,en-US,"52 Park Avenue ,  Manhattan, NY"
7826,en-US,"21 East 96th Street ,  Manhattan, NY"
7827,en-US,"333 East 34th Street ,  Manhattan, NY"
7828,en-US,"257 West 86th Street ,  Manhattan, NY"
7829,en-US,"44 Mercer Street ,  Manhattan, NY"
7830,en-US,"149-30 88th Street ,  Queens, NY"
7831,en-US,"55-10 Main Street ,  Queens, NY"
7832,en-US,"252 Seventh Avenue ,  Manhattan, NY"
7833,en-US,"321 Cathedral Parkway ,  Manhattan, NY"
7834,en-US,"161 West 75th Street ,  Manhattan, NY"
7835,en-US,"1 Bay Club Drive ,  Queens, NY"
7836,en-US,"70 Berry Street ,  Brooklyn, NY"
7837,en-US,"823 Classon Avenue ,  Brooklyn, NY"
7838,en-US,"40 Broad Street ,  Manhattan, NY"
7839,en-US,"404 Park Avenue South ,  Manhattan, NY"
7840,en-US,"15 West 72nd Street ,  Manhattan, NY"
7841,en-US,"63-93 Woodhaven Boulevard ,  Queens, NY"
7842,en-US,"1 North Pier ,  Brooklyn, NY"
7843,en-US,"55 Berry Street ,  Brooklyn, NY"
7844,en-US,"1340 51st Street ,  Brooklyn, NY"
7845,en-US,"160 East 22nd Street ,  Manhattan, NY"
7846,en-US,"91 Payson Avenue ,  Manhattan, NY"
7847,en-US,"400 East 77th Street ,  Manhattan, NY"
7848,en-US,"700 Pacific Street ,  Brooklyn, NY"
7849,en-US,"75 Prospect Park South West ,  Brooklyn, NY"
7850,en-US,"114 India Street ,  Brooklyn, NY"
7851,en-US,"245 East 54th Street ,  Manhattan, NY"
7852,en-US,"500 West 43rd Street ,  Manhattan, NY"
7853,en-US,"303 East 57th Street ,  Manhattan, NY"
7854,en-US,"396 12th Street ,  Brooklyn, NY"
7855,en-US,"161 West 75th Street ,  Manhattan, NY"
7856,en-US,"117 East 57th Street ,  Manhattan, NY"
